,right_ans,student_ans,similarity,grammer_check,keyword_sum,score
507,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",Overheating,0.12237136,0,0,1.0
508,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I don't know.,-0.0100355875,0,0,1.0
509,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",It is because of the parallel connection.,0.32252342,0,0,1.0
510,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",It's overheating,0.12901606,0,0,1.0
511,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",It's because electricity is flowing.,0.58736646,0,0,1.0
512,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I don't know.,-0.0100355875,0,0,1.0
513,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",Because the current is divided and cloudy,0.08443195,0,0,1.0
514,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.","It's connected in series, and all the power is consumed by the previous device",0.44107634,0,0,1.0
515,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",Because electronics have standby power,0.6323041,0,0,1.0
516,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.","""The current is different",0.01950659,0,0,1.0
517,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.","""",-0.09581574,0,0,1.0
518,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.","It's not a direct current, it's used in parallel.",0.27231205,0,0,1.0
519,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I don't know,-0.0047535053,0,0,1.0
520,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I'm not sure,0.02352151,0,0,1.0
521,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",using alternating current,0.26244026,1,0,1.0
522,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",Because it is connected in parallel.,0.25770316,0,0,1.0
523,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",Air conditioning only,0.5022591,0,0,1.0
524,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.","This is because the octopus foot cord has a parallel structure in which current is connected, so even if the power of the air conditioner is cut off, power is not cut off for other electronic products.",0.6789568,0,0,1.0
525,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.","It is not that power was not supplied to the same outlet, but because the air conditioner was not supplied with power, the air conditioner was turned off, and electronic products connected to the same outlet were not turned off.",0.800139,0,0,1.0
526,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",Because it's a parallel connection,0.18193656,0,0,1.0
527,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",It does not affect other products because it does not flow too much from the code but from the plug of the electronics,0.7929357,0,0,1.0
528,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.","Because electrical products are connected in parallel, even if one circuit is cut off, it does not turn off because current flows to the other circuit.",0.71148664,0,0,1.0
529,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.","This is because electricity does not work on only one electronic product, but acts in parallel with several electronic products.",0.47104153,0,0,1.0
530,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.","It was connected to the same outlet, but it was not connected in series and was connected in parallel, so it did not affect each other.",0.6593806,0,0,1.0
531,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.","Electronics are connected in parallel, so even if one electronics is disconnected due to excessive current flow, current flows in the other electronics.",0.7086701,0,0,1.0
532,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I don't know,-0.0047535053,0,0,1.0
533,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",What's the difference between an air conditioner?,0.3091916,0,0,1.0
534,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I don't know. Maybe the amount of power that the air conditioner turned off wasn't that much for other electronics.,0.7010254,0,0,1.0
535,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",Because it's connected in parallel,0.22807477,0,0,1.0
536,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I don't know.,-0.0100355875,0,0,1.0
537,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",The air conditioner uses the most electrical current,0.5297051,0,0,1.0
538,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",Only that part is overloaded and the power is turned off,0.617745,1,0,1.0
539,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I don't know.,-0.0100355875,0,0,1.0
540,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",Because it is made up of series.,0.06986369,0,0,1.0
541,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",The AC turned off when the AC was on,0.4777058,0,0,1.0
542,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",The air conditioner used so much power that it was the only one that didn't turn on,0.5880495,0,0,1.0
543,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I don't know.,-0.0100355875,0,0,1.0
544,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.","Because electricity was connected in parallel, only one electronic device turned off electricity",0.8011097,0,0,1.0
545,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I'll change it,0.027757132,0,0,1.0
546,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",Parallel connection,0.13264297,0,0,1.0
547,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",It seems that other products can use high power.,0.34777948,0,0,1.0
548,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",It's in parallel,0.13510805,0,0,1.0
549,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.","Yes, ^___^",-0.013918672,0,0,1.0
550,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",Each member has a different amount of current,0.12239036,0,0,1.0
551,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",Kkyu,-0.13008979,1,0,1.0
552,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",M and D,-0.115276985,0,0,1.0
553,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",Hall,0.022541072,0,0,1.0
554,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I have no idea.,0.020260483,0,0,1.0
555,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",There's more electricity in the air conditioner than other products,0.5556113,0,0,1.0
556,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",Use a parallel method.,0.07717119,0,0,1.0
557,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",1,0.16136673,0,0,1.0
558,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.","The electricity supplied to the household is alternating current, so even if one side of the electricity is cut off, the current in the other side continues to flow",0.66661656,0,0,1.0
559,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",1,0.16136673,0,0,1.0
560,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",Kim Byung-ryul,-0.13808523,1,0,1.0
561,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.","??;??;??;-a, ?´á???,561.0,580",0.06448374,0,0,1.0
562,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",Circuit parallel is different,0.13755904,0,0,1.0
563,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I have no idea.,0.020260483,0,0,1.0
564,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",It's connected separately,0.17806576,0,0,1.0
565,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I don't know,-0.0047535053,0,0,1.0
566,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I don't know.,-0.0100355875,0,0,1.0
567,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I don't know.,-0.0100355875,0,0,1.0
568,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",This is because the components of electronics are connected in parallel.,0.57028335,0,0,1.0
569,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",Because it is connected in parallel.,0.25770316,0,0,1.0
570,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I don't remember ?ã??572.0,0.03133094,1,0,1.0
571,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.","The current was flowing in direct current and overloaded by the current connected to the air conditioner, so the air conditioner was turned off, while other electronic products worked well because the current was flowing normally",0.86569124,0,0,1.0
572,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",The air conditioner's wires are disconnected,0.49391142,0,0,1.0
573,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.","Turn off the air conditioner and try again. If not, call the electronics repair company",0.4636088,0,0,1.0
574,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I don't know.,-0.0100355875,0,0,1.0
575,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.","It doesn't have to be one thing in parallel, it becomes another",0.20569596,0,0,1.0
576,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I don't know.,-0.0100355875,0,0,1.0
577,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",TV and refrigerator are connected in parallel,0.27178675,0,0,1.0
578,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",Air conditioner and TV have different current,0.39523688,0,0,1.0
579,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",Only electronic devices that use the most electricity turn off,0.68653345,0,0,1.0
580,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",There's something wrong with the fridge,0.07812585,0,0,1.0
581,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",..,-0.08442291,1,0,1.0
582,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",It's stuck in the socket too,0.21340443,0,0,1.0
583,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",...,-0.093058385,0,0,1.0
584,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",.....,-0.0835059,0,0,1.0
585,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",The air conditioner's wires are cut off,0.4927868,0,0,1.0
586,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",Only the air conditioner was turned off because of the parallel connection,0.8050182,0,0,1.0
587,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",Only the air conditioner was turned off because of the parallel connection,0.8050182,0,0,1.0
588,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I don't know.,-0.0100355875,0,0,1.0
589,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I don't know.,-0.0100355875,0,0,1.0
590,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",Because the wires using the air conditioner and the wires using the TV and refrigerator are different.,0.39478317,0,0,1.0
591,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",This is because the wires are connected separately.,0.45293224,0,0,1.0
592,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I don't know.,-0.0100355875,0,0,1.0
593,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",The current flowing is connected to the TV and refrigerator,0.38696614,0,0,1.0
594,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I'm turning it off,0.19776984,0,0,1.0
595,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",You should buy products that consume less electricity,0.29133612,0,0,1.0
596,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.","Yes, I got it",0.030842531,0,0,1.0
597,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.","""It's better to buy low-cost products",0.18324165,0,0,1.0
598,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.","""",-0.09581574,0,0,1.0
599,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",Parallel connection,0.13264297,0,0,1.0
600,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.","Even if one path is blocked, electricity flows through the other path",0.5750354,0,0,1.0
601,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I don't understand.,-0.025621284,0,0,1.0
602,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I used too much electricity,0.33849925,0,0,1.0
603,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I don't know.,-0.0100355875,0,0,1.0
604,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",It's in parallel,0.13510805,0,0,1.0
605,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I don't know.,-0.0100355875,0,0,1.0
606,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",Parallel connection/,0.12166489,0,0,1.0
607,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",Parallel connection,0.13264297,0,0,1.0
608,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.","Because it is connected in parallel, it is connected one by one, so even if one is turned off, the other does not turn off",0.5544016,0,0,1.0
